conversation_num,batch_num,round_num,speaker_hash,speaker_nickname,timestamp,message,majority_pct,num_flipped,flipped_pct,num_votes,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies_lexical_per_100,hear_lexical_per_100,home_lexical_per_100,conjunction_lexical_per_100,certainty_lexical_per_100,inclusive_lexical_per_100,bio_lexical_per_100,achievement_lexical_per_100,adverbs_lexical_per_100,anxiety_lexical_per_100,third_person_lexical_per_100,negation_lexical_per_100,swear_lexical_per_100,death_lexical_per_100,health_lexical_per_100,see_lexical_per_100,body_lexical_per_100,family_lexical_per_100,negative_affect_lexical_per_100,quantifier_lexical_per_100,positive_affect_lexical_per_100,insight_lexical_per_100,humans_lexical_per_100,present_tense_lexical_per_100,future_tense_lexical_per_100,past_tense_lexical_per_100,relative_lexical_per_100,sexual_lexical_per_100,inhibition_lexical_per_100,sadness_lexical_per_100,social_lexical_per_100,indefinite_pronoun_lexical_per_100,religion_lexical_per_100,work_lexical_per_100,money_lexical_per_100,causation_lexical_per_100,anger_lexical_per_100,first_person_singular_lexical_per_100,feel_lexical_per_100,tentativeness_lexical_per_100,exclusive_lexical_per_100,verbs_lexical_per_100,friends_lexical_per_100,article_lexical_per_100,argue_lexical_per_100,auxiliary_verbs_lexical_per_100,cognitive_mech_lexical_per_100,preposition_lexical_per_100,first_person_plural_lexical_per_100,percept_lexical_per_100,second_person_lexical_per_100,positive_words_lexical_per_100,first_person_lexical_per_100,nltk_english_stopwords_lexical_per_100,hedge_words_lexical_per_100,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,mimicry_bert,moving_mimicry,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative,forward_flow,certainty_rocklage
0,0,0,5d482ea621c9be351f762ae5,culturedBear,2020-04-20 18:30:08.967000+00:00,i dont think the guy is wrong in asking her to learn more english being that she lives in america but he has to understand she is older and may not have the patience or capacity to learn a lot of english,1.0,1,0.333333333,3,"i don't think the guy is wrong in asking her to learn more english being that she lives in america, but he has to understand she is older and may not have the patience or capacity to learn a lot of english.",0.026291955,0.4405037,0.5332043,42,203,1,2.2595198648071637,2.0704029361794385,0.0,0.0,0.0,0.029999999999999995,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.039999999999999994,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.039999999999999994,0.009999999999999998,0.06999999999999999,0.009999999999999998,0.0,0.039999999999999994,0.0,0.0,0.0,0.05999999999999999,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.0,0.029999999999999995,0.029999999999999995,0.09,0.0,0.029999999999999995,0.019999999999999997,0.06999999999999999,0.09999999999999999,0.05999999999999999,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.24999999999999997,0.0,0,0,0.8095238095238095,0.023809523809523808,3,0.0,0.17856600472935052,0.4232169132552488,0,0.3466666666666666,0.03333333333333333,-0.6271854755934719,-0.7003154803626502,2.0831999999999997,easy,7.55,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.4883218222096201,5.4719999999999995
0,0,0,5d6feec65f80ae21f5c5f054,spryOrangutan,2020-04-20 18:30:11.191000+00:00,learning a second language is easiest when youre a child for a reason your brain is wired differently then which makes it easier,1.0,1,0.333333333,3,"learning a second language is easiest when you're a child for a reason. your brain is wired differently then, which makes it easier.",0.4820633,0.035980027,0.4819567,23,128,1,0.6964764084072795,0.5922205195021277,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,0.01,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.03,0.03,0.01,0.0,0.0,0.02,0.05,0.0,0.11,0.0,0,0,0.8695652173913043,0.0,5,0.0,0.39183107793509986,0.42179028437706023,0,0.3,0.0,1.8584441416119497,1.6941485138857018,1.1408,easy,2.224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.2978121870412706,5.4
0,0,0,5e84cc3c50f6e364321d6265,smallGiraffe,2020-04-20 18:30:20.031000+00:00,i think he tried to help her  he gave her resources to use and she apparently didnt use them,1.0,1,0.333333333,3,i think he tried to help her.  he gave her resources to use and she apparently didn't use them.,0.019954188,0.48463508,0.49541065,19,92,1,0.26229767051842273,0.18161429264731918,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.06,0.0,0.0,0.01,0.01,0.05,0.02,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0,0,0.7894736842105263,0.05263157894736842,0,0.0,0.030649253083823498,0.4047841525817021,0,0.35,0.05,-0.6617496085407664,-0.7336119020265338,0.9424,easy,8.84,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3397908287996709,4.32
0,0,0,5d6feec65f80ae21f5c5f054,spryOrangutan,2020-04-20 18:30:49.913000+00:00,older people can have a hard time because of brain intelligence and cognitive limits its not so easy to just read a book or dictionary after a certain point,1.0,1,0.333333333,3,older people can have a hard time because of brain. intelligence and cognitive limits. it's not so easy to just read a book or dictionary after a certain point.,0.020609947,0.642347,0.33704302,29,156,1,1.2174908938739077,1.0849479917278981,0.0,0.0,0.0,0.04,0.01,0.01,0.01,0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.030000000000000002,0.0,0.01,0.02,0.0,0.0,0.04,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.01,0.01,0.030000000000000002,0.02,0.0,0.030000000000000002,0.04,0.02,0.07,0.030000000000000002,0.0,0.01,0.0,0.049999999999999996,0.0,0.15000000000000002,0.0,0,0,0.9310344827586207,0.0,2,0.0,0.08853058063311414,0.39160692041717765,0,0.5699404761904763,0.1306547619047619,-0.6581733108861847,-0.730166772507906,1.9828827586206894,easy,29.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2378303207017115,8.28
0,0,0,5e31d6e4e31c5304c46f1413,culturedCow,2020-04-20 18:30:50.048000+00:00,i dont think hes an asshole for having the feelings he does but i do think he is a bit of an asshole for handling it the way that he did without discussing it with his wife first or maybe finding a better way to approach it,1.0,1,0.333333333,3,"i don't think he's an asshole for having the feelings he does, but i do think he is a bit of an asshole for handling it the way that he did without discussing it with his wife first or maybe finding a better way to approach it.",0.0068527204,0.84331316,0.1498342,47,223,1,2.6068628551182496,2.398887917663285,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.01,0.0,0.049999999999999996,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.04,0.0,0.07,0.0,0.01,0.04,0.0,0.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.02,0.030000000000000002,0.09,0.0,0.060000000000000005,0.01,0.07,0.09,0.060000000000000005,0.0,0.01,0.0,0.030000000000000002,0.02,0.28,0.01,0,0,0.7446808510638298,0.0425531914893617,5,0.0,-0.006771665378610417,0.37567177698534615,1,0.41666666666666663,0.375,-0.7332007786344396,-0.8024424522227322,2.3312,easy,0.135,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.38019510298089343,4.88
0,0,0,5d482ea421c9be351f762255,youngLion,2020-04-20 18:30:50.423000+00:00,i think he wouldnt be so upset about it if she at least tried,1.0,1,0.333333333,3,i think he wouldn't be so upset about it if she at least tried.,0.057259746,0.28042364,0.6623166,14,61,1,-0.17188106737043404,-0.2289919342074894,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.04,0.0,0.0,0.01,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0,0,1.0,0.07142857142857142,2,0.04496487119437939,0.44798878253807095,0.3784532002758355,0,0.4,-0.3,-0.4582971518024546,-0.5376214862263841,0.6944,easy,0.375,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.40526853385180306,5.025
0,0,0,5d482ea621c9be351f762ae5,culturedBear,2020-04-20 18:30:51.928000+00:00,he should also ask his wife to step up and talk to the mother to healp her learn more and to make herself more available to her mother to help with translations,1.0,1,0.333333333,3,he should also ask his wife to step up and talk to the mother to healp her learn more and to make herself more available to her mother to help with translations.,0.1216389,0.03230117,0.8460599,32,160,1,1.4779981366072217,1.331311727840783,0.010000000000000002,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.010000000000000002,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.020000000000000004,0.0,0.010000000000000002,0.0,0.020000000000000004,0.010000000000000002,0.0,0.020000000000000004,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.010000000000000002,0.020000000000000004,0.010000000000000002,0.06,0.08000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.19,0.0,0,0,0.71875,0.0,1,0.0,0.3513336906896922,0.37744877399486726,0,0.4666666666666666,0.4666666666666666,-0.10719405225803524,-0.19939582126456032,1.5872,easy,1.505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5657502590952904,4.5
0,0,0,5e84cc3c50f6e364321d6265,smallGiraffe,2020-04-20 18:31:02.701000+00:00,i agree that learning a foreign language as an adult is more difficult but 8 years is a long time,1.0,1,0.333333333,3,i agree that learning a foreign language as an adult is more difficult but 8 years is a long time.,0.042818148,0.42285383,0.534328,20,97,1,0.3491334180961941,0.2637355380182809,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.03,0.01,0.02,0.02,0.01,0.0,0.0,0.0,0.02,0.01,0.09999999999999999,0.0,0,0,0.9,0.05,0,0.08333333333333333,0.30950277276253435,0.3750221310937126,0,0.465,-0.015000000000000005,-0.5370569599877949,-0.613492615049564,0.992,easy,10.773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.45049775405000914,5.6
0,0,0,5e7e1e0031f4e454e196c30b,niceRhino,2020-04-20 18:31:30.459000+00:00,i think that both sides have right and wrong but overall i think hes not an asshole because of the way he approached the issue politely and because he also tried in his own way although some of us may say not effective to help her,1.0,1,0.333333333,3,i think that both sides have right and wrong. but overall i think he's not an asshole because of the way he approached the issue (politely) and because he also tried in his own way (although some of us may say not effective) to help her,0.19198364,0.2002525,0.6077638,46,230,1,2.520027107540478,2.3167666722923235,0.0,0.01,0.0,0.06999999999999999,0.0,0.029999999999999995,0.0,0.02,0.01,0.0,0.049999999999999996,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.029999999999999995,0.0,0.029999999999999995,0.0,0.04,0.01,0.01,0.06999999999999999,0.0,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.029999999999999995,0.01,0.02,0.0,0.029999999999999995,0.029999999999999995,0.05999999999999999,0.0,0.029999999999999995,0.049999999999999996,0.029999999999999995,0.15,0.04,0.01,0.01,0.0,0.02,0.02,0.24999999999999997,0.0,0,0,0.8043478260869565,0.043478260869565216,3,0.03278688524590164,0.06664908631289357,0.3643885778254084,0,0.6471428571428571,0.017142857142857137,0.2764434253429644,0.17017095594202747,2.2816,easy,27.758,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.47431767251528445,5.3125
0,0,0,5d482ea421c9be351f762255,youngLion,2020-04-20 18:31:33.641000+00:00,yes why cant other members of the family help their mother if they think hes being a jerk they should step in  i,1.0,1,0.333333333,3,"yes, why can't other members of the family help their mother? if they think he's being a jerk, they should step in.  i",0.007200793,0.8350812,0.15771799,23,112,1,0.6964764084072795,0.5922205195021277,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.01,0.01,0.030000000000000002,0.01,0.0,0.02,0.0,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.05,0.0,0.02,0.01,0.04,0.04,0.02,0.0,0.0,0.0,0.01,0.01,0.13,0.0,1,0,0.9565217391304348,0.0,4,0.11639344262295082,0.4763582403109188,0.36812089990825875,0,0.375,-0.125,-0.7313025031658541,-0.8006137999451645,1.1408,easy,3.182,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.4398653853843238,4.5
0,0,0,5e7e1e0031f4e454e196c30b,niceRhino,2020-04-20 18:31:36.370000+00:00,what are your verdicts,1.0,1,0.333333333,3,what are your verdicts?,0.042569473,0.10495026,0.8524803,4,22,1,-0.9534027955703762,-0.9680831425461448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,1,0,1.0,0.0,0,0.0,0.1069656284176893,0.35969653631178883,0,0.0,0.0,-0.5384131530697855,-0.6147990669366824,0.1984,easy,2.729,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.23096013669663035,4.5
0,0,0,5d6feec65f80ae21f5c5f054,spryOrangutan,2020-04-20 18:31:38.393000+00:00,if he doesnt want to help thats fine but dictating what his mil who i assume is not so young should do is complete assholery,1.0,1,0.333333333,3,"if he doesn't want to help, that's fine, but dictating what his mil, who i assume is not so young, should do is complete asshole-ry.",0.008527958,0.82054085,0.17093119,25,124,1,0.7833121559850509,0.6743417648730895,0.03,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.06,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.03,0.06999999999999999,0.0,0.0,0.02,0.06,0.06999999999999999,0.01,0.0,0.0,0.0,0.01,0.01,0.13999999999999999,0.0,0,0,0.96,0.04,1,0.0,0.06578759709534593,0.3505118819612749,0,0.43333333333333335,0.20555555555555557,-0.7240645741755654,-0.7936413370165734,1.24,easy,2.023,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5141387198248674,5.8175
0,0,0,5e7e4f4c31f4e454e196c9c4,spryBison,2020-04-20 18:31:43.131000+00:00,i think he is a nice person trying to relieve some stress off his plate by asking his mother in law to be more responsible,1.0,1,0.333333333,3,i think he is a nice person trying to relieve some stress off his plate by asking his mother in law to be more responsible.,0.53086203,0.07879263,0.39034534,25,122,1,0.7833121559850509,0.6743417648730895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.01,0.01,0.02,0.0,0.0,0.02,0.0,0.01,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.03,0.0,0.01,0.0,0.02,0.04,0.049999999999999996,0.0,0.0,0.0,0.02,0.01,0.14,0.0,0,0,0.92,0.04,6,0.01639344262295082,0.4316005806335498,0.35296911525437413,0,0.6833333333333332,0.43333333333333335,2.1245766440184157,1.9505200546416195,1.24,easy,4.738,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.5520070299332561,4.43
0,0,0,5d6feec65f80ae21f5c5f054,spryOrangutan,2020-04-20 18:31:46.516000+00:00,yes asshole all the way,1.0,1,0.333333333,3,"yes, asshole, all the way.",0.038065106,0.82454205,0.1373929,5,23,1,-0.8665670479926049,-0.8859618971751831,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0.20569643502801946,0.34863756583595196,0,0.0,0.0,-0.5629785149443078,-0.638463443200575,0.248,easy,3.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32221996578177825,4.5
0,0,0,5d482ea421c9be351f762255,youngLion,2020-04-20 18:31:47.752000+00:00,not an asshole,1.0,1,0.333333333,3,not an asshole,0.039149545,0.6048338,0.35601667,3,14,1,-1.0402385431481476,-1.0502043879171066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.034482758620689655,0.5904502757303791,0.35554650040436414,0,0.0,0.0,-0.5570643351126366,-0.632766178183928,0.1488,easy,1.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3793075046960769,4.5
0,0,0,5d482ea621c9be351f762ae5,culturedBear,2020-04-20 18:31:53.913000+00:00,mil is at least 20 years older than the couple so 8 years is a long time but how often is she interacting with other americans,1.0,1,0.333333333,3,mil is at least 20 years older than the couple so 8 years is a long time but how often is she interacting with other americans.,0.04138978,0.07855541,0.8800548,26,126,1,0.9569836511405936,0.8385842556150129,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.02,0.02,0.03,0.04,0.03,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0,0,0.8846153846153846,0.0,0,0.0,0.05054867122761681,0.34707433848278785,0,0.3770833333333333,-0.07708333333333334,-0.5448468174328006,-0.6209967633117514,1.8969076923076922,easy,6.161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3172190924692285,6.5
0,0,0,5e7e4f4c31f4e454e196c9c4,spryBison,2020-04-20 18:31:58.777000+00:00,we all have to agree,1.0,1,0.333333333,3,we all have to agree,0.24441317,0.05974321,0.6958436,5,20,1,-0.8665670479926049,-0.8859618971751831,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.020000000000000004,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.04000000000000001,0.0,0,0,1.0,0.0,0,0.0,0.03513863390223188,0.33864364376439443,0,0.0,0.0,0.5623771375296316,0.4456174560293987,0.248,easy,4.864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2636543679376059,4.5
0,0,0,5e31d6e4e31c5304c46f1413,culturedCow,2020-04-20 18:32:08.796000+00:00,yeah i am also inclined to vote asshole just because something seems fishy that the entire family freaked out on him so i dont know if he was as polite as he claimed he was,1.0,1,0.333333333,3,"yeah i am also inclined to vote 'asshole' just because something seems fishy that the entire family freaked out on him, so i don't know if he was as polite as he claimed he was.",0.0057399273,0.8809489,0.11331116,35,172,1,1.5648338841849931,1.4134329732117448,0.01,0.0,0.01,0.06,0.01,0.01,0.0,0.0,0.03,0.0,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.049999999999999996,0.02,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.03,0.03,0.06,0.0,0.01,0.03,0.04,0.08,0.049999999999999996,0.0,0.0,0.0,0.01,0.02,0.19999999999999998,0.0,0,0,0.8571428571428571,0.05714285714285714,1,0.0,0.19085922547059675,0.33475458012508397,0,0.625,0.0,-0.7392695925638932,-0.8082886798108182,1.736,easy,10.019,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.4345587427152864,4.97
0,0,0,5e84cc3c50f6e364321d6265,smallGiraffe,2020-04-20 18:32:15.014000+00:00,i think his family is partally dorrect for being upset because of his approach,1.0,1,0.333333333,3,i think his family is partally dorrect for being upset because of his approach.,0.007134319,0.807179,0.18568678,14,78,1,-0.17188106737043404,-0.2289919342074894,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.01,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0,0,0.9285714285714286,0.07142857142857142,1,0.15925058548009366,0.449773121144146,0.33770377348454705,0,0.0,0.0,-0.7316650308784599,-0.8009630312018019,0.6944,easy,6.218,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5620394293185595,4.28
0,0,0,5d6feec65f80ae21f5c5f054,spryOrangutan,2020-04-20 18:32:15.176000+00:00,i descent asshole still for me,1.0,1,0.333333333,3,i descent. asshole still for me.,0.1074873,0.5293842,0.36312848,6,30,1,-0.8665670479926049,-0.8859618971751831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0,0,1.0,0.16666666666666666,1,0.01639344262295082,0.11030720332054052,0.33201885923044694,0,0.0,0.0,-0.18437230507435534,-0.2737434015430111,0.2976,easy,0.162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27172089716731246,4.5
0,0,0,5e7e4f4c31f4e454e196c9c4,spryBison,2020-04-20 18:32:22.544000+00:00,asswhole it is,1.0,1,0.333333333,3,asswhole it is,0.029415224,0.8230822,0.14750254,3,14,1,-1.0402385431481476,-1.0502043879171066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0.3322067129741352,0.3320234410290735,0,0.0,0.0,-0.6101521758609064,-0.6839069122354635,0.1488,easy,7.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2563474835616453,4.5
0,0,0,5d482ea621c9be351f762ae5,culturedBear,2020-04-20 18:32:24.016000+00:00,the guy is not wrong and definitely not a racist,1.0,1,0.333333333,3,the guy is not wrong and definitely not a racist.,0.09824887,0.2541306,0.64762056,10,48,1,-0.4323883101037481,-0.4753556703203745,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.019999999999999997,0.009999999999999998,0.009999999999999998,0.039999999999999994,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.06,0.0,0,0,0.9,0.0,1,0.0,0.14540983238908284,0.3275802598709785,0,0.7,0.125,-0.234755716573117,-0.32227889689843714,0.496,easy,1.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.41390359466362125,6.3
0,0,0,5e8b6dd0b35db8283c501b7a,littleSquirrel,2020-04-20 18:32:36.791000+00:00,i think he should consider the fact that for some reason some people always tend to be dependent especially coming from a specific culture and upbringing  especially women and elderly,1.0,1,0.333333333,3,i think he should consider the fact that for some reason some people always tend to be dependent especially coming from a specific culture and upbringing - especially women and elderly.,0.015629672,0.45953235,0.5248379,30,183,1,1.2174908938739077,1.0849479917278981,0.01,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.030000000000000002,0.02,0.02,0.01,0.0,0.02,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.04,0.0,0.02,0.02,0.02,0.1,0.030000000000000002,0.0,0.0,0.0,0.01,0.01,0.14,0.0,0,0,0.9,0.03333333333333333,4,0.0,0.3094237221866235,0.3271580148085516,0,0.7083333333333334,0.0,-0.6853341211864191,-0.756331403741919,1.488,easy,12.775,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4789866433606912,5.773333333333333
